,date,sitio,precipitacion,tempmax,tempmin,temp_air_celcius
12715,21/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,25,7.5,16.25
12716,22/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,23,10,16.5
12717,23/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,18,9,13.5
12718,24/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,6.5,14.5
12719,25/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,24,8,16
12720,26/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,25,8.5,16.75
12721,27/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,18,10,14
12722,28/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),9.5,19,10,14.5
12723,29/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),17,18,6,12
12724,30/09/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,13.5,9.5,11.5
12725,01/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),4.5,11,9.5,10.25
12726,02/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),12.5,14,10,12
12727,03/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,17,6,11.5
12728,04/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,14,5,9.5
12729,05/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),5.9,8,6,7
12730,06/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,16,1,8.5
12731,07/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,17,4,10.5
12732,08/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,14,6,10
12733,09/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,19,9,14
12734,10/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,22,2,12
12735,11/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,22,4,13
12736,12/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,18,4.5,11.25
12737,13/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),21,17,9,13
12738,14/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,17.5,9,13.25
12739,15/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,17,6,11.5
12740,16/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),7.5,13.5,7,10.25
12741,17/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),4.6,14,7.5,10.75
12742,18/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,16,4,10
12743,19/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),32.2,13,6,9.5
12744,20/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,14,7,10.5
12745,21/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,12,5,8.5
12746,22/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,12,1,6.5
12747,23/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-2,3.5
12748,24/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7,0,3.5
12749,25/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),34.4,9,-1,4
12750,26/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),6.6,11.5,3,7.25
12751,27/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),8.5,10,2,6
12752,28/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),13,10.5,4,7.25
12753,29/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),4.2,11,4.5,7.75
12754,30/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),29,8,2,5
12755,31/10/2003,BARRIOMARTIN (MOLINO PIQUERAS),7.5,7,2.5,4.75
12756,01/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7,1.5,4.25
12757,02/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-1.5,5.75
12758,03/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-2,7
12759,04/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,0,8.25
12760,05/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),5.5,10,-2,4
12761,06/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,18,3,10.5
12762,07/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,20,3,11.5
12763,08/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,17.5,2.5,10
12764,09/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),5.2,13,6,9.5
12765,10/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,11,6,8.5
12766,11/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,14,1.5,7.75
12767,12/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,13,3,8
12768,13/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,14,3,8.5
12769,14/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,13.5,0.5,7
12770,15/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),15.6,8.5,3.5,6
12771,16/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),18.5,8,6,7
12772,17/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,8,1.5,4.75
12773,18/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,13,1.5,7.25
12774,19/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,17.5,2,9.75
12775,20/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,18,2,10
12776,21/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,10,0,5
12777,22/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),26,10.5,1.5,6
12778,23/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),7.5,8,1,4.5
12779,24/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7,0,3.5
12780,25/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,8.5,0,4.25
12781,26/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),24.6,8,-3.5,2.25
12782,27/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,6.5,-1,2.75
12783,28/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-0.5,3.25
12784,29/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-1,4.5
12785,30/11/2003,BARRIOMARTIN (MOLINO PIQUERAS),13,8,2,5
12786,01/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-0.5,3.25
12787,02/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,3.5,-4,-0.25
12788,03/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-5,0
12789,04/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-1,1.5
12790,05/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),22.6,5,1.5,3.25
12791,06/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),11.9,6.5,2.5,4.5
12792,07/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,8,3,5.5
12793,08/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-1,3
12794,09/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,4,2,3
12795,10/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-2,4
12796,11/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7.5,-2.5,2.5
12797,12/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,12,1.5,6.75
12798,13/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,16,2,9
12799,14/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,12,2.5,7.25
12800,15/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,8,2.5,5.25
12801,16/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,12.5,-2.5,5
12802,17/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7.5,0,3.75
12803,18/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,5,1,3
12804,19/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,5.5,-1.5,2
12805,20/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,7,2,4.5
12806,21/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),3.5,12,-1,5.5
12807,22/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),2,1,-1,0
12808,23/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,0,-2.5,-1.25
12809,24/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,6,0,3
12810,25/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-2,5.5
12811,26/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-4,2.5
12812,27/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),14.5,5,-1,2
12813,28/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,2.5,0,1.25
12814,29/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,4.5,-4,0.25
12815,30/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),12,6,2,4
12816,31/12/2003,BARRIOMARTIN (MOLINO PIQUERAS),0,5,2.5,3.75
12817,01/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-3.5,1.75
12818,02/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.5,3.5,-1,1.25
12819,03/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.5,5,0,2.5
12820,04/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,1.5,4.25
12821,05/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14.5,-1.5,6.5
12822,06/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17,-3,7
12823,07/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-5,2.5
12824,08/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-3,3.5
12825,09/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,5,9.5
12826,10/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,0,7.5
12827,11/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13,1,7
12828,12/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11,3,7
12829,13/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,7,8.5
12830,14/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9.5,6,7.75
12831,15/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10.5,-4,3.25
12832,16/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11.5,-5,3.25
12833,17/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,-2,4
12834,18/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),14.5,0,-2.5,-1.25
12835,19/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,2,-4,-1
12836,20/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4.5,-4,0.25
12837,21/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-1.5,2.75
12838,22/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-5,4
12839,23/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),5.5,11,2,6.5
12840,24/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8.5,3.5,6
12841,25/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9,-2,3.5
12842,26/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),7.6,11.5,2,6.75
12843,27/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9.5,6,7.75
12844,28/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4.5,-2,1.25
12845,29/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-5,1.5
12846,30/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-5,-0.5
12847,31/01/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,1.5,4.25
12848,01/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,3.5,6.75
12849,02/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,2,8
12850,03/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16,-1,7.5
12851,04/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,18,2,10
12852,05/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,18.5,1.5,10
12853,06/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17.5,0,8.75
12854,07/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,0.5,7.25
12855,08/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10.5,-3,3.75
12856,09/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15.5,-2.5,6.5
12857,10/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-1.5,6.75
12858,11/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,-2.5,7
12859,12/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17,2.5,9.75
12860,13/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14.5,-2.5,6
12861,14/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-2.5,6.25
12862,15/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,-2.5,2.25
12863,16/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11,0,5.5
12864,17/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,0,2.5
12865,18/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4,-2,1
12866,19/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,4.5,-2,1.25
12867,20/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),34,2,-8,-3
12868,21/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),5,4,-1.5,1.25
12869,22/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),4,8.5,-7,0.75
12870,23/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-3,1.5
12871,24/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),2.5,3,-2,0.5
12872,25/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-1,2.5
12873,26/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),2,3.5,-2.5,0.5
12874,27/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.5,2,-10,-4
12875,28/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),15,2.5,-4,-0.75
12876,29/02/2004,BARRIOMARTIN (MOLINO PIQUERAS),4,0,-4,-2
12877,01/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,1.5,-12,-5.25
12878,02/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-6,0
12879,03/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-6.5,3.75
12880,04/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,-2,5
12881,05/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-2.5,5.75
12882,06/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11.5,-2.5,4.5
12883,07/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-0.5,7.25
12884,08/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-3,2.5
12885,09/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,-1,7
12886,10/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9,2,5.5
12887,11/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10.5,-2,4.25
12888,12/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),12.2,10,2.5,6.25
12889,13/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6,2,4
12890,14/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-2,5.5
12891,15/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,18,0,9
12892,16/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17,2,9.5
12893,17/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17.5,3,10.25
12894,18/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15,4,9.5
12895,19/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15.5,3,9.25
12896,20/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,21,2.5,11.75
12897,21/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,18,2,10
12898,22/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,0,3.5
12899,23/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,0,2.5
12900,24/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5.5,-1,2.25
12901,25/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-2,1.5
12902,26/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,-2.5,1.25
12903,27/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),4.2,2.5,-2,0.25
12904,28/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),21.3,3,-2,0.5
12905,29/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),6,5,0,2.5
12906,30/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),6.5,6,3,4.5
12907,31/03/2004,BARRIOMARTIN (MOLINO PIQUERAS),9.6,8.5,3,5.75
12908,01/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,5,4,4.5
12909,02/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,2,4.5
12910,03/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,-1,6.5
12911,04/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17,0,8.5
12912,05/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,18,2,10
12913,06/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17.5,2,9.75
12914,07/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17,3,10
12915,08/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8,-1,3.5
12916,09/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),3,5,-1,2
12917,10/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),3,4.5,-1,1.75
12918,11/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6,-1,2.5
12919,12/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,6.5,-1,2.75
12920,13/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11,2,6.5
12921,14/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13,-2,5.5
12922,15/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9.5,5,7.25
12923,16/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,4,7
12924,17/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,2,6
12925,18/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,1.5,5.75
12926,19/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9,0,4.5
12927,20/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,2,9.25
12928,21/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17,5.5,11.25
12929,22/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,3.5,7.75
12930,23/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,3.5,7.75
12931,24/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,2,11
12932,25/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,3,12.75
12933,26/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,2,12
12934,27/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),43.2,20,5.5,12.75
12935,28/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),10.2,12,4,8
12936,29/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8,1,4.5
12937,30/04/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8.5,-1,3.75
12938,01/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),8.8,7,1,4
12939,02/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),11,11.5,2,6.75
12940,03/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,8,6,7
12941,04/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,14,4,9
12942,05/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),6,10,3,6.5
12943,06/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),4,9,1,5
12944,07/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,9,1,5
12945,08/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,1,5.5
12946,09/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,2,7
12947,10/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10,6,8
12948,11/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,7,5.5,6.25
12949,12/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,10.5,6,8.25
12950,13/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,11,5.5,8.25
12951,14/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,13.5,2,7.75
12952,15/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,18.5,-0.5,9
12953,16/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,21,1.5,11.25
12954,17/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23,8,15.5
12955,18/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23,7,15
12956,19/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23.5,6.5,15
12957,20/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23.5,7,15.25
12958,21/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),7,22.5,7,14.75
12959,22/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),12.2,15,10,12.5
12960,23/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15.5,6.5,11
12961,24/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,19,6,12.5
12962,25/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,6,13
12963,26/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),17.5,18.5,6.5,12.5
12964,27/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),8.2,18,7,12.5
12965,28/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),8.4,20,6,13
12966,29/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),15.8,20,7,13.5
12967,30/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,9,15.75
12968,31/05/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,7.5,14.75
12969,01/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,8,15
12970,02/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,10,16.25
12971,03/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,9,15.5
12972,04/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25,9.5,17.25
12973,05/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25,9.5,17.25
12974,06/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28,9.5,18.75
12975,07/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),37.5,25,10.5,17.75
12976,08/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),4.2,25,10,17.5
12977,09/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),16,26,10.5,18.25
12978,10/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),8,26.5,11,18.75
12979,11/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),12.2,23.5,11.5,17.5
12980,12/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),3.4,23.5,12.5,18
12981,13/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,10.5,15.25
12982,14/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,18,9,13.5
12983,15/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,8,14
12984,16/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,9.5,15.75
12985,17/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26,8,17
12986,18/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),1,27,7,17
12987,19/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,15.5,12,13.75
12988,20/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,17,9.5,13.25
12989,21/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22,5.5,13.75
12990,22/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,25.5,10,17.75
12991,23/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26,11.5,18.75
12992,24/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,11.5,19.25
12993,25/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,11,19
12994,26/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,31,13,22
12995,27/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,32.5,13.5,23
12996,28/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,32,13,22.5
12997,29/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,31,13,22
12998,30/06/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,30,13.5,21.75
12999,01/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28,11,19.5
13000,02/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,22.5,10.5,16.5
13001,03/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,21,9,15
13002,04/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,30,8,19
13003,05/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,27,10,18.5
13004,06/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),18,22,13,17.5
13005,07/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,12,10,11
13006,08/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,5,12.5
13007,09/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,20,3,11.5
13008,10/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,23,9,16
13009,11/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,16.5,9.5,13
13010,12/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,19,5.5,12.25
13011,13/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,24,5.5,14.75
13012,14/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,26,6,16
13013,15/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,29,9,19
13014,16/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,13,20.75
13015,17/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,9.5,19
13016,18/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28.5,10,19.25
13017,19/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,28,10.5,19.25
13018,20/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,29,9.5,19.25
13019,21/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,30.5,9,19.75
13020,22/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,31.5,12,21.75
13021,23/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,31.5,10,20.75
13022,24/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,32,13,22.5
13023,25/07/2004,BARRIOMARTIN (MOLINO PIQUERAS),0,30,12,21
