date,time,precipitation_mm,relative_humidity_percent,vapor_pressure_deficit_k_pa,air_temperature_c,incident_shortwave_radiation,windspeed_m_s
20190427,17:00:00,0,47.195,0.845308636,14.03333,456.48,0.8
20190427,18:00:00,0,45.765,0.870079376,14.06667,378.13,3.2
20190427,19:00:00,0,42.06167,0.96067844,14.57667,573.54,2.4
20190427,20:00:00,0,48.21833,0.82955466,14.045,391.7967,0.8
20190427,21:00:00,0,55.36167,0.653721984,12.66833,122.285,0
20190427,22:00:00,0,59.99,0.547048953,11.625,21.99833,0
20190427,23:00:00,0,64.88833,0.444335171,10.46,10.99,0
20190428,0:00:00,0,65.74833,0.415103547,9.813333,10.59167,0
20190428,1:00:00,0,65.665,0.387226852,8.745,10.62333,0
20190428,2:00:00,0,64.78667,0.389454356,8.456667,10.63833,0
20190428,3:00:00,0,61.775,0.440765214,9.073333,10.64167,0
20190428,4:00:00,0,68.11333,0.332849883,7.606667,10.65667,0
20190428,5:00:00,0,68.395,0.327664655,7.506667,10.66,0
20190428,6:00:00,0,66.98667,0.343006563,7.538333,10.66,0
20190428,7:00:00,0,66.635,0.346108395,7.515,10.655,0
20190428,8:00:00,0,63.485,0.38094607,7.598333,10.85,0
20190428,9:00:00,0,59.78333,0.418086719,7.546667,23.07833,1.6
20190428,10:00:00,0,43.12,0.740805746,10.89167,240.75,0
20190428,11:00:00,0,39.28167,0.889891817,12.68,430.07,1.6
20190428,12:00:00,0,37.295,0.980697538,13.675,598.825,1.6
20190428,13:00:00,0,39.9,0.982450711,14.35667,694.7017,1.6
20190428,14:00:00,0,42.00167,0.974583776,14.78333,842.62,2.4
20190428,15:00:00,0,41.07167,1.065617597,15.92667,1002.773,0.8
20190428,16:00:00,0,42.76667,1.047711085,16.11833,616.2717,4
20190428,17:00:00,0,40.20833,1.127208208,16.58,533.245,4.8
20190428,18:00:00,0,36.125,1.2386851,17.025,765.3283,4
20190428,19:00:00,0,36.975,1.219236468,16.98667,597.5883,2.4
20190428,20:00:00,0,36.16667,1.179887631,16.27,397.89,0
20190428,21:00:00,0,35.70833,1.100820472,15.075,125.5783,0
20190428,22:00:00,0,34.37333,1.037571529,13.84167,22.30167,0
20190428,23:00:00,0,34.52667,0.975952366,12.93833,10.85833,0
20190429,0:00:00,0,37.95833,0.882810037,12.23,10.54333,0
20190429,1:00:00,0,37,0.892522309,12.16333,10.56167,0
20190429,2:00:00,0,33.22667,0.893352977,11.29667,10.57667,0
20190429,3:00:00,0,29.615,0.974192169,11.81,10.58167,0
20190429,4:00:00,0,28.675,0.96846504,11.52,10.58833,0
20190429,5:00:00,0,34.59,0.789975929,9.761667,10.61333,0
20190429,6:00:00,0,34.28333,0.787136661,9.638333,10.615,0
20190429,7:00:00,0,36.57167,0.743472335,9.316667,10.62,0
20190429,8:00:00,0,40.46,0.672622656,8.77,10.875,0.8
20190429,9:00:00,0,38.80833,0.720642689,9.386667,29.86167,1.6
20190429,10:00:00,0,33.52,0.944720527,12.21,263.5667,0
20190429,11:00:00,0,31.05333,1.106334094,14.07,326.2283,4.8
20190429,12:00:00,0,30.29167,1.232636278,15.57667,599.2967,4.8
20190429,13:00:00,0,31.08667,1.215718029,15.54,701.6233,4
20190429,14:00:00,0,33.88,1.206148758,16.06333,829.52,4.8
20190429,15:00:00,0,32.535,1.264205837,16.485,834.6483,4.8
20190429,16:00:00,0,32.96833,1.295514316,16.97167,881.8183,4.8
20190429,17:00:00,0,32.96667,1.321642695,17.28667,762.2283,3.2
20190429,18:00:00,0,31.965,1.368488387,17.60333,687.18,3.2
20190429,19:00:00,0,33.79333,1.318470453,17.445,553.8933,0.8
20190429,20:00:00,0,36.48667,1.223501052,16.92,385.8433,0
20190429,21:00:00,0,36.3,1.155590833,15.97667,145.94,0
20190429,22:00:00,0,42.395,0.978005782,14.94333,35.62667,0
20190429,23:00:00,0,49.98667,0.787133213,13.77167,11.09333,0.8
20190430,0:00:00,0,53.49667,0.69803554,13.045,10.53833,0
20190430,1:00:00,0,55.83,0.641371122,12.53833,10.55833,0
20190430,2:00:00,0,56.24333,0.628866756,12.38167,10.56,0
20190430,3:00:00,0,56.10667,0.632836861,12.43,10.56333,0
20190430,4:00:00,0,56.73167,0.611505814,12.12667,10.56833,0
20190430,5:00:00,0,56.515,0.612614786,12.07833,10.57,0
20190430,6:00:00,0,53.33333,0.669954742,12.365,10.57167,0
20190430,7:00:00,0,52.88833,0.674050169,12.31333,10.565,0
20190430,8:00:00,0,54.31333,0.627906609,11.70333,10.875,0
20190430,9:00:00,0,58.06833,0.549516516,10.985,26.49667,0
20190430,10:00:00,0,51.07,0.721363013,12.77,238.79,1.6
20190430,11:00:00,0,46.455,0.878889129,14.42,417.9317,4
20190430,12:00:00,0,41.24667,1.026888813,15.395,596.6467,4.8
20190430,13:00:00,0,40.64333,1.078059353,15.995,700.07,4
20190430,14:00:00,0,40.10167,1.108800889,16.29333,830.5917,4.8
20190430,15:00:00,0,38.785,1.149037025,16.51167,869.615,5.6
20190430,16:00:00,0,36.84833,1.230620078,17.10167,866.39,4.8
20190430,17:00:00,0,35.11833,1.308769895,17.64833,807.3367,3.2
20190430,18:00:00,0,33.53167,1.337679155,17.61167,671.3617,2.4
20190430,19:00:00,0,30.01667,1.371248701,17.18833,530.5417,2.4
20190430,20:00:00,0,29.85333,1.345154513,16.84833,348.0083,0
20190430,21:00:00,0,31.23833,1.23301252,15.795,147.4033,0
20190430,22:00:00,0,34.615,1.081936629,14.545,40.56667,0
20190430,23:00:00,0,34.29833,1.010207193,13.41333,11.345,0
20190501,0:00:00,0,35.405,0.951372967,12.755,10.53,0
20190501,1:00:00,0,34.67,0.97169462,12.905,10.54833,0
20190501,2:00:00,0,28.72333,1.037807535,12.58,10.54167,0
20190501,3:00:00,0,27.38833,1.006670854,11.835,10.565,0
20190501,4:00:00,0,29.97833,0.865156713,10.10167,10.57667,0
20190501,5:00:00,0,27.105,0.912069892,10.29,10.585,0
20190501,6:00:00,0,35.57,0.814812325,10.45,10.58667,0
20190501,7:00:00,0,48.37,0.64355843,10.23333,10.595,0
20190501,8:00:00,0,46.92333,0.649456858,9.956667,10.875,0
20190501,9:00:00,0,41.30167,0.736404525,10.33,26.69667,0.8
20190501,10:00:00,0,32.87333,1.026637331,13.33167,253.675,0.8
20190501,11:00:00,0,31.01833,1.161513102,14.815,436.2417,1.6
20190501,12:00:00,0,27.65667,1.338464359,16.285,601.6217,3.2
20190501,13:00:00,0,27.35333,1.389417231,16.80667,684.9483,3.2
20190501,14:00:00,0,28.26667,1.436519635,17.53333,849.125,3.2
20190501,15:00:00,0,26.16833,1.535950976,18.13833,924.3467,1.6
20190501,16:00:00,0,26.23,1.582054257,18.62333,861.3367,0
20190501,17:00:00,0,28.52667,1.494847424,18.22333,367.6617,0
20190501,18:00:00,0,30.68167,1.43497762,18.06,253.8267,2.4
20190501,19:00:00,0,34.41167,1.326504747,17.69,241.1167,0
20190501,20:00:00,0,43.745,1.043128909,16.32,162.7383,0
20190501,21:00:00,0,46.95167,0.923613211,15.335,52.59833,0
20190501,22:00:00,0,57.50667,0.63673261,13.01833,22.33333,0
20190501,23:00:00,0,51.645,0.743813785,13.42,10.93167,0
20190502,0:00:00,0,53.93333,0.670229798,12.56833,10.52333,0.8
20190502,1:00:00,0,56.52667,0.613392506,12.10167,10.53667,0
20190502,2:00:00,0,67.81167,0.404676115,10.36167,10.56,0.8
20190502,3:00:00,0,70.00833,0.360077372,9.673333,10.57333,0
20190502,4:00:00,0,69.50833,0.356885723,9.295,10.58,0
20190502,5:00:00,0,71.32,0.31448327,8.33,10.59667,0
20190502,6:00:00,0,71.47167,0.312643326,8.321667,10.61167,0
20190502,7:00:00,0,74.32,0.290172037,8.773333,10.60167,0
20190502,8:00:00,0,76.34333,0.274040517,9.141667,10.91333,0
20190502,9:00:00,0,77.68833,0.257416297,9.081667,46.845,0
20190502,10:00:00,0,66.37167,0.45324987,11.40833,275.6067,1.6
20190502,11:00:00,0,63.345,0.524958759,12.32833,441.86,1.6
20190502,12:00:00,0,61.255,0.581136105,13.03333,613.71,3.2
20190502,13:00:00,0,59.70333,0.642984913,13.98333,594.1817,1.6
20190502,14:00:00,0,61.44333,0.634509005,14.46,456.3983,0
20190502,15:00:00,0,64.285,0.560335918,13.72333,121,0.8
20190502,16:00:00,0,55.85833,0.775890608,15.48333,474.0667,0.8
20190502,17:00:00,0,40.59,1.121081486,16.595,474.14,1.6
20190502,18:00:00,0,55.23,0.781067238,15.36667,430.4533,0.8
20190502,19:00:00,0,50.83,0.905382716,16.21,487.31,1.6
20190502,20:00:00,0,44.535,1.031651106,16.36833,415.5383,1.6
20190502,21:00:00,0,50.26333,0.847141649,14.99333,142.875,0
20190502,22:00:00,0,56.06667,0.671990428,13.33333,26.18667,0
20190502,23:00:00,0,56.215,0.619283049,12.13833,10.97167,0
20190503,0:00:00,0,53.28333,0.629865823,11.41333,10.54,0
20190503,1:00:00,0,50.395,0.629144229,10.49333,10.56333,0
20190503,2:00:00,0,55.16167,0.523157451,9.248333,10.57667,0
20190503,3:00:00,0,56.15667,0.497927225,8.848333,10.585,0
20190503,4:00:00,0,58.375,0.450066795,8.123333,10.6,0
20190503,5:00:00,0,56.82333,0.450854694,7.611667,10.6,0
20190503,6:00:00,0,48.305,0.536863559,7.531667,10.60833,0.8
20190503,7:00:00,0,40.83,0.644569899,8.233333,10.60667,0
20190503,8:00:00,0,47.56667,0.567573535,8.14,10.99,0
20190503,9:00:00,0,40.97167,0.64251735,8.221667,29.70833,3.2
20190503,10:00:00,0,35.37667,0.780649612,9.765,251.835,4.8
20190503,11:00:00,0,33.03167,0.817518938,9.921667,437.5233,5.6
20190503,12:00:00,0,33.19667,0.800241959,9.64,587.5617,5.6
20190503,13:00:00,0,54.06167,0.476970699,7.528333,257.37,6.4
20190503,14:00:00,0,63.46167,0.369427107,7.14,474.6733,6.4
20190503,15:00:00,0,57.68167,0.464503462,8.345,855.67,8
20190503,16:00:00,0,52.33833,0.543368317,8.905,883.16,11.3
20190503,17:00:00,0,51.36,0.553025333,8.865,833.795,11.3
20190503,18:00:00,0,49.98667,0.583275508,9.241667,733.9717,12.1
20190503,19:00:00,0,50.78333,0.570385616,9.148333,595.1567,8.05
20190503,20:00:00,0,49.95,0.574850076,9.015,418.4267,4
20190503,21:00:00,0,52.56167,0.519996518,8.325,151.6833,4
20190503,22:00:00,0,60.515,0.405785738,7.378333,24.31,5.6
20190503,23:00:00,0,67.95167,0.298543404,5.95,11.47167,4
20190504,0:00:00,0,70.81167,0.254100014,4.975,10.59167,3.2
20190504,1:00:00,0,66.15167,0.294257157,4.955,10.60333,0
20190504,2:00:00,0,47.62167,0.482607539,5.791667,10.61333,0
20190504,3:00:00,0,35.79667,0.623792027,6.56,10.605,0
20190504,4:00:00,0,29.80333,0.674857764,6.406667,10.61167,0
20190504,5:00:00,0,33.61333,0.600889653,5.535,10.61167,0
20190504,6:00:00,0,42.00667,0.497055371,4.751667,10.615,1.6
20190504,7:00:00,0,46.59667,0.437960264,4.121667,10.615,1.6
20190504,8:00:00,0,52.06,0.373851594,3.406667,11.23167,0
20190504,9:00:00,0,50.67333,0.383760709,3.373333,30.73667,1.6
20190504,10:00:00,0,40.08167,0.555787457,5.888333,268.0667,4.8
20190504,11:00:00,0,38.94167,0.603383777,6.806667,451.04,4.8
20190504,12:00:00,0,40.56667,0.620820027,7.616667,617.64,6.4
20190504,13:00:00,0,41.80667,0.644482972,8.476667,715.045,7.2
20190504,14:00:00,0,39.425,0.722713899,9.58,846.3933,6.4
20190504,15:00:00,0,38.61333,0.781953862,10.55833,889.9683,7.2
20190504,16:00:00,0,38.30333,0.833950339,11.45167,883.2183,6.4
20190504,17:00:00,0,34.26833,0.938088609,12.275,829.4883,5.6
20190504,18:00:00,0,36.89167,0.919276452,12.58667,723.5217,4
20190504,19:00:00,0,33.11167,1.015897376,13.225,583.835,3.2
20190504,20:00:00,0,31.185,1.01873905,12.83333,414.79,0.8
20190504,21:00:00,0,36.58833,0.874108851,11.74833,154.0067,0
20190504,22:00:00,0,43.31833,0.73284113,10.78167,23.96667,0
20190504,23:00:00,0,49.52667,0.612381432,9.83,11.51167,0
20190505,0:00:00,0,55.04167,0.514919386,8.973333,10.56167,0
20190505,1:00:00,0,55.68667,0.476103009,8.03,10.57167,0
20190505,2:00:00,0,62.98833,0.372805155,7.085,10.595,0
20190505,3:00:00,0,64.74667,0.343973833,6.621667,10.59833,0
20190505,4:00:00,0,66.12667,0.328769656,6.545,10.60167,0
20190505,5:00:00,0,67.26833,0.307980847,6.095,10.60333,0
20190505,6:00:00,0,61.60333,0.371136034,6.485,10.59833,0
20190505,7:00:00,0,58.215,0.400055149,6.346667,10.60833,0
20190505,8:00:00,0,51.4,0.463328091,6.285,11.25333,0
20190505,9:00:00,0,34.92,0.632382208,6.561667,33.1,0
20190505,10:00:00,0,27.86167,0.827149072,8.99,270.6583,4
20190505,11:00:00,0,25.525,0.941322834,10.44167,460.3817,4
20190505,12:00:00,0,19.215,1.041812952,10.74333,633.4617,4.8
20190505,13:00:00,0,16.93,1.109544315,11.27167,733.2917,4.8
20190505,14:00:00,0,13.96333,1.210618322,12.06,868.4467,4.8
20190505,15:00:00,0,13.61167,1.295032835,13.025,912.42,5.6
20190505,16:00:00,0,21.74333,1.164595798,12.91333,896.2817,4.8
20190505,17:00:00,0,22.76333,1.15330816,12.965,832.675,4.8
20190505,18:00:00,0,20.96,1.204379815,13.275,725.34,4
20190505,19:00:00,0,20.68167,1.223286957,13.46,578.4183,2.4
20190505,20:00:00,0,20.73667,1.203194019,13.21667,420.8317,0
20190505,21:00:00,0,23.65333,1.079115725,12.12833,166.11,0
20190505,22:00:00,0,28.15167,0.916742638,10.58333,40.95167,0
20190505,23:00:00,0,31.13167,0.784781985,8.898333,11.34,0
20190506,0:00:00,0,28.77833,0.776206423,8.24,10.55667,0
20190506,1:00:00,0,28.82167,0.781194373,8.343333,10.575,0
20190506,2:00:00,0,27.525,0.783363531,8.118333,10.57833,0
20190506,3:00:00,0,27.05667,0.798576051,8.306667,10.57833,0
20190506,4:00:00,0,26.08833,0.816344783,8.436667,10.585,0
20190506,5:00:00,0,25.27833,0.807921743,8.123333,10.58333,0
20190506,6:00:00,0,28.25,0.808824849,8.738333,10.57167,0
20190506,7:00:00,0,37.86167,0.705782428,8.85,10.585,0
20190506,8:00:00,0,44.35167,0.619997056,8.565,11.455,0
20190506,9:00:00,0,47.79,0.596899007,8.946667,36.36167,0.8
20190506,10:00:00,0,41.13,0.807849031,11.68,264.1433,2.4
20190506,11:00:00,0,42.21,0.847992244,12.69833,442.3233,2.4
20190506,12:00:00,0,43.08333,0.901131411,13.86333,583.065,3.2
20190506,13:00:00,0,35.51333,1.084660059,14.79833,690.5617,2.4
20190506,14:00:00,0,31.65,1.232836419,15.88667,787.1917,2.4
20190506,15:00:00,0,31.91833,1.267128338,16.37833,781.5433,1.6
20190506,16:00:00,0,30.63167,1.325454179,16.79167,630.5783,1.6
20190506,17:00:00,0,31.91667,1.338106529,17.23667,730.2717,1.6
20190506,18:00:00,0,31.59667,1.380823255,17.66,546.8067,0.8
20190506,19:00:00,0,33.48667,1.31776075,17.36333,406.815,0
20190506,20:00:00,0,35.84833,1.233709358,16.89333,205.5567,0
20190506,21:00:00,0,36.40833,1.221389448,16.87333,181.1883,0
20190506,22:00:00,0,44.29667,0.957148304,15.13,28.925,0
20190506,23:00:00,0,48.875,0.812594454,13.92333,11.05,0
20190507,0:00:00,0,47.83333,0.807252811,13.51167,10.505,0
20190507,1:00:00,0,48.23333,0.802280906,13.535,10.52333,0
20190507,2:00:00,0,51.06833,0.714720376,12.62833,10.53333,0
20190507,3:00:00,0,48.66167,0.731069919,12.24167,10.53667,0
20190507,4:00:00,0,51.79,0.662149079,11.69333,10.54167,0
20190507,5:00:00,0,53.555,0.614620365,11.13167,10.54333,0
20190507,6:00:00,0,57.07833,0.536801191,10.28333,10.56,0
20190507,7:00:00,0,60.80333,0.463998455,9.463333,10.565,0
20190507,8:00:00,0,62.82,0.427271695,9.023333,11.20833,0
20190507,9:00:00,0,60.44333,0.471629458,9.57,54.86333,0
20190507,10:00:00,0,54.12833,0.627471003,11.63167,174.9767,0.8
20190507,11:00:00,0,52.55,0.696647027,12.70667,366.78,1.6
20190507,12:00:00,0,49.20833,0.788025147,13.55167,524.3633,1.6
20190507,13:00:00,0,50.63667,0.778925175,13.81167,642.1,3.2
20190507,14:00:00,0,49.68333,0.832867388,14.55,730.66,2.4
20190507,15:00:00,0,51.215,0.832270454,15.01833,714.5433,2.4
20190507,16:00:00,0,52.8,0.81845391,15.27167,620.7983,1.6
20190507,17:00:00,0,52.66167,0.837609283,15.58667,388.6217,1.6
20190507,18:00:00,0,54.53167,0.782370009,15.15167,188.4517,1.6
20190507,19:00:00,0,53.04167,0.816794514,15.32,191.035,1.6
20190507,20:00:00,0,49.09833,0.890704743,15.41333,192.1017,0
20190507,21:00:00,0,54.44667,0.745299668,14.37,90.51833,0
20190507,22:00:00,0,59.67667,0.625610421,13.55167,34.08833,0
20190507,23:00:00,0,64.015,0.537332774,12.965,11.55833,0
20190508,0:00:00,0,70.96167,0.414102189,12.26333,10.525,0
20190508,1:00:00,0,74.12833,0.358363266,11.82167,10.54167,0
20190508,2:00:00,0,70.735,0.402167021,11.70167,10.55,0
20190508,3:00:00,0,71.05833,0.391073437,11.44667,10.54833,0
20190508,4:00:00,0,73.22833,0.349680266,10.935,10.55833,0
20190508,5:00:00,0,73.655,0.340994077,10.79833,10.555,0
20190508,6:00:00,0,84.195,0.194171819,10.01667,10.55333,0.8
20190508,7:00:00,0,91.29667,0.101672793,9.266667,10.55833,0
20190508,8:00:00,0,94.31333,0.063982064,8.71,10.60667,1.6
20190508,9:00:00,0,97.115,0.032222684,8.601667,18.055,0.8
20190508,10:00:00,0,98.00833,0.0223734,8.686667,24.42833,1.6
20190508,11:00:00,0.7,98.41333,0.018125568,8.935,42.24333,1.6
20190508,12:00:00,0.5,98.25667,0.020208476,9.151667,57.29667,1.6
20190508,13:00:00,0.4,98.135,0.021449417,9.035,69.37667,1.6
20190508,14:00:00,0.7,93.64333,0.07800755,10,257.0667,2.4
20190508,15:00:00,0,81.38167,0.249560628,11.325,459.7683,3.2
20190508,16:00:00,0,63.45833,0.53984352,12.80167,517.2283,3.2
20190508,17:00:00,0,54.91167,0.65657017,12.58167,242.45,1.6
20190508,18:00:00,0,49.50667,0.723621465,12.33833,166.5217,2.4
20190508,19:00:00,0,46.82833,0.769045219,12.47833,214.9133,4
20190508,20:00:00,0,47.81167,0.764541219,12.67333,192.2017,1.6
20190508,21:00:00,0,44.8,0.743751204,11.40333,82.16833,1.6
20190508,22:00:00,0,44.22333,0.682646986,9.96,44.78167,1.6
20190508,23:00:00,0,48.92667,0.586207783,9.005,12.77833,0
20190509,0:00:00,0,54.91667,0.483114339,7.991667,10.565,0
20190509,1:00:00,0,63.465,0.36361299,6.91,10.585,0
20190509,2:00:00,0,69.79833,0.286771006,6.226667,10.59833,0
20190509,3:00:00,0,73.34,0.244453575,5.721667,10.6,0
20190509,4:00:00,0,76.58667,0.208901847,5.328333,10.60333,0.8
20190509,5:00:00,0,78.59833,0.185340955,4.9,10.60667,1.6
20190509,6:00:00,0,80.10167,0.166713715,4.426667,10.61667,1.6
20190509,7:00:00,0,80.66833,0.158297854,4.1,10.61333,1.6
20190509,8:00:00,0,80.05,0.161024319,3.895,11.72667,1.6
20190509,9:00:00,0,78.845,0.171211294,3.933333,26.855,1.6
20190509,10:00:00,0,68.17667,0.289112402,5.588333,250.26,1.6
20190509,11:00:00,0,53.31833,0.488064487,7.63,408.25,1.6
20190509,12:00:00,0,37.315,0.755711987,9.735,607.4817,2.4
20190509,13:00:00,0,29.565,0.978428877,11.865,920.15,3.2
20190509,14:00:00,0,30.47833,0.988811282,12.22333,656.45,3.2
20190509,15:00:00,0,40.52333,0.854699331,12.38,505.8183,2.4
20190509,16:00:00,0,45.805,0.82212731,13.20667,561.5017,1.6
20190509,17:00:00,0,47.71333,0.842000597,14.125,537.83,0.8
20190509,18:00:00,0.9,63.25,0.543691859,12.82333,96.66333,0
20190509,19:00:00,0.3,86.85167,0.175231082,11.23833,101.3967,0
20190509,20:00:00,0,88.7,0.14999987,11.17833,37.675,0
20190509,21:00:00,0.7,89.49,0.135809104,10.77333,23.74667,0.8
20190509,22:00:00,0.7,86.33,0.188063439,11.71833,14,1.6
20190509,23:00:00,0,83.74167,0.230913989,12.20167,10.91833,2.4
20190510,0:00:00,0,84.16667,0.220283214,11.88833,10.54333,0.8
20190510,1:00:00,0,81.25,0.257922669,11.71667,10.56167,1.6
20190510,2:00:00,0,80.32167,0.271080181,11.73833,10.56333,1.6
20190510,3:00:00,0,83.92,0.21553678,11.325,10.56667,1.6
20190510,4:00:00,0.2,86.22833,0.181560357,11.075,10.57333,1.6
20190510,5:00:00,0,82.76667,0.226394398,11.02167,10.57167,1.6
20190510,6:00:00,0,80.66833,0.255878219,11.135,10.57333,1.6
20190510,7:00:00,0,81.255,0.246062417,11.01,10.565,0.8
20190510,8:00:00,0,81.43,0.239667017,10.755,11.31167,0
20190510,9:00:00,0,80.78,0.249158884,10.82167,38.74333,0
20190510,10:00:00,0,84.37167,0.199696527,10.605,101.6933,0
20190510,11:00:00,0,78.64,0.294505467,11.75167,171.42,0
20190510,12:00:00,0,75.46333,0.354263931,12.45167,213.2883,0
20190510,13:00:00,0,72.07,0.424107571,13.22167,295.8,0.8
20190510,14:00:00,0,82.21,0.253111582,12.22833,141.8483,0.8
20190510,15:00:00,0,81.99,0.266504272,12.82667,201.1767,0.8
20190510,16:00:00,0,78.20167,0.340812018,13.67,147.105,0
20190510,17:00:00,0,73.51833,0.440182062,14.615,179.535,1.6
20190510,18:00:00,0,67.93833,0.577007248,15.85167,478.48,1.6
20190510,19:00:00,0,50.405,0.969304064,17.14833,244.3783,0
20190510,20:00:00,0,47.19833,0.987756438,16.45833,109.165,0
20190510,21:00:00,0,51.76,0.8835496,16.12667,70.825,0
20190510,22:00:00,0,50.47667,0.853148828,15.17,41.30833,0
20190510,23:00:00,0,47.47167,0.847263727,14.15,13.475,0
20190511,0:00:00,0,45.125,0.843373727,13.40667,10.54333,0
20190511,1:00:00,0,45.09333,0.803924838,12.665,10.55833,0
20190511,2:00:00,0,46.045,0.731400958,11.495,10.57333,0
20190511,3:00:00,0,56.775,0.569924823,11.07667,10.58333,0
20190511,4:00:00,0,63.16667,0.459991006,10.26167,10.58,0
20190511,5:00:00,0,67.585,0.381659675,9.383333,10.59667,0
20190511,6:00:00,0,70.78167,0.328668197,8.706667,10.605,0
20190511,7:00:00,0,76.05167,0.256136686,7.963333,10.61167,0
20190511,8:00:00,0,76.43167,0.248548839,7.756667,11.62833,0
20190511,9:00:00,0,76.90167,0.253135698,8.321667,52.32,0.8
20190511,10:00:00,0,70.37167,0.359795275,9.843333,276.9217,4
20190511,11:00:00,0,46.78333,0.775696849,12.59667,456.5117,6.4
20190511,12:00:00,0,35.01833,0.989088203,13.25833,624.7367,6.4
20190511,13:00:00,0,26.6,1.214431167,14.54333,736.82,7.2
20190511,14:00:00,0,32.73833,1.13218677,14.81,845.1783,6.4
20190511,15:00:00,0,38.485,1.043605015,14.93167,903.165,6.4
20190511,16:00:00,0,36.54833,1.125120308,15.62,899.8417,6.4
20190511,17:00:00,0,33.065,1.217512694,16.01833,845.205,4.8
20190511,18:00:00,0,29.00333,1.315224156,16.305,748.5583,4.8
20190511,19:00:00,0,29.86833,1.286424314,16.15,601.3967,5.6
20190511,20:00:00,0,26.79167,1.267811754,15.25167,432.1067,4.8
20190511,21:00:00,0,22.29333,1.248381769,14.08833,188.3133,0.8
20190511,22:00:00,0,29.725,1.035029573,12.755,32.60833,0
20190511,23:00:00,0,31.535,0.927583593,11.48667,12.8,0
20190512,0:00:00,0,25.02833,1.006699569,11.35167,10.55167,0
20190512,1:00:00,0,29.92833,0.890306753,10.52,10.565,0
20190512,2:00:00,0,27.965,0.890727084,10.11333,10.57833,0
20190512,3:00:00,0,28.55667,0.880853489,10.07,10.58667,0
20190512,4:00:00,0,22.26833,0.863691594,8.525,10.59833,0
20190512,5:00:00,0,35.93667,0.66025443,7.42,10.60333,0
20190512,6:00:00,0,25.665,0.774008138,7.57,10.60833,0.8
20190512,7:00:00,0,20.76167,0.80014714,7.121667,10.605,0
20190512,8:00:00,0,20.78667,0.77396453,6.641667,12.25667,0.8
20190512,9:00:00,0,13.76,0.893482139,7.496667,48.63333,0.8
20190512,10:00:00,0,17.43167,1.102478182,11.26667,287.935,0.8
20190512,11:00:00,0,16.63333,1.236049565,12.85667,473.6583,0.8
20190512,12:00:00,0,12.32167,1.423717964,14.25333,642.86,1.6
20190512,13:00:00,0,12.58833,1.608683929,16.20167,746.845,1.6
20190512,14:00:00,0,19.26333,1.577283914,17.14167,879.4267,1.6
20190512,15:00:00,0,20.51,1.607661948,17.69,919.0333,2.4
20190512,16:00:00,0,21.04833,1.697777177,18.66667,913.4233,3.2
20190512,17:00:00,0,16.14,1.959371648,20,846.6,4.8
20190512,18:00:00,0,12.88,2.035960668,20.00333,746.2283,3.2
20190512,19:00:00,0,12.84167,1.941136597,19.22833,572.8767,1.6
20190512,20:00:00,0,11.875,1.905339359,18.75333,409.0817,0
20190512,21:00:00,0,14.04667,1.773015013,18.00333,204.055,0
20190512,22:00:00,0,18.39,1.531211798,16.505,32.61,0
20190512,23:00:00,0,21.78833,1.375777758,15.495,12.93833,0
20190513,0:00:00,0,28.15833,1.180482857,14.43667,10.49167,0
20190513,1:00:00,0,26.32,1.18650899,14.125,10.51667,0
20190513,2:00:00,0,20.70333,1.255326725,13.86167,10.525,0
20190513,3:00:00,0,19.74,1.172830465,12.635,10.53333,0
20190513,4:00:00,0,10.96667,1.432513801,14.11167,10.53667,0
20190513,5:00:00,0,12.38833,1.294884029,12.80833,10.54,0
20190513,6:00:00,0,17.96,1.115922378,11.54667,10.54667,0
20190513,7:00:00,0,19.33167,1.072121035,11.19667,10.555,0
20190513,8:00:00,0,15.41833,1.158764011,11.655,12.055,0
20190513,9:00:00,0,16.785,1.09671018,11.07,55.27,0
20190513,10:00:00,0,14.34167,1.446348142,14.85833,297.265,1.6
20190513,11:00:00,0,11.605,1.805684168,17.84833,486.1717,3.2
20190513,12:00:00,0,NA,NA,19.72,655.245,4
20190513,13:00:00,0,11.54167,2.085442153,20.145,750.2883,4.8
20190513,14:00:00,0,12.36333,2.159680879,20.86333,883.82,4.8
20190513,15:00:00,0,14.93667,2.121327486,21.05667,926.26,5.6
20190513,16:00:00,0,16.26333,2.039993948,20.67667,918.025,4.8
20190513,17:00:00,0,17.12667,2.001613775,20.53667,862.1283,4
20190513,18:00:00,0,17.79667,2.03369098,20.92667,759.5383,2.4
20190513,19:00:00,0,17.51167,2.081243473,21.24667,617.0317,0.8
20190513,20:00:00,0,16.30667,2.100876115,21.16333,447.32,0
20190513,21:00:00,0,18.11833,1.934976303,20.18333,203.0883,0
20190513,22:00:00,0,23.13333,1.624376106,18.38833,25.75,0
20190513,23:00:00,0,24.44,1.441471875,16.76667,12.62333,0
20190514,0:00:00,0,22.67833,1.407639367,16.03167,10.465,0
20190514,1:00:00,0,23.60833,1.328901343,15.32167,10.48667,0
20190514,2:00:00,0,23.98667,1.305574202,15.12333,10.49833,0
20190514,3:00:00,0,28.45667,1.074130774,13.04833,10.51167,0
20190514,4:00:00,0,31.51,0.902446379,11.06667,10.53167,0
20190514,5:00:00,0,34.02833,0.812937879,10.06167,10.545,0
20190514,6:00:00,0,36.29,0.761394878,9.605,10.54833,0
20190514,7:00:00,0,38.265,0.70064866,8.838333,10.555,0
