"","date","precip_day_mm","rh_mean_day","se_rh_day","rh_max_day","se_rh_max","rh_min_day","se_rh_min","temp_mean_day","se_temp_day","temp_max_day","se_temp_max","temp_min_day","se_temp_min"
"2951",2022-01-29,0,40.3811805555556,1.69463318412987,84.9,1.69463318412987,16.35,1.69463318412987,8.19166666666667,0.29507220943374,13.98,0.29507220943374,1.6,0.29507220943374
"2952",2022-01-30,0,56.4122916666667,1.91951436044153,99,1.91951436044153,22.75,1.91951436044153,6.90340277777778,0.146233671718633,9.31,0.146233671718633,1.34,0.146233671718633
"2953",2022-01-31,6.8,99.0006944444444,0.000694444444444405,99.1,0.000694444444444405,99,0.000694444444444405,2.54104166666667,0.0952242843161538,4.19,0.0952242843161538,0.63,0.0952242843161538
"2954",2022-02-01,3.1,98.8708333333333,0.0933380940760514,99,0.0933380940760514,87.6,0.0933380940760514,2.87472222222222,0.0498070231358613,4.17,0.0498070231358613,1.89,0.0498070231358613
"2955",2022-02-02,0,50.3115972222222,2.08323626035661,99,2.08323626035661,9.63,2.08323626035661,11.6053472222222,0.311445967774495,16.5,0.311445967774495,1.75,0.311445967774495
"2956",2022-02-03,0,58.3314583333333,2.15748646427256,99,2.15748646427256,16.43,2.15748646427256,9.28652777777778,0.234620478298193,13.57,0.234620478298193,4.84,0.234620478298193
"2957",2022-02-04,1,93.6290972222222,0.513002032174811,99,0.513002032174811,75.76,0.513002032174811,5.65298611111111,0.0946598662905316,9.47,0.0946598662905316,3.83,0.0946598662905316
"2958",2022-02-05,6,97.5118055555556,0.301243048467477,99.1,0.301243048467477,83.6,0.301243048467477,2.57388888888889,0.1000609813632,4.65,0.1000609813632,0.84,0.1000609813632
"2959",2022-02-06,0,86.9129861111111,0.598396986763056,99,0.598396986763056,76.88,0.598396986763056,2.82159722222222,0.130928326656239,5.62,0.130928326656239,0.11,0.130928326656239
"2960",2022-02-07,0.4,95.9388888888889,0.454153018454827,99,0.454153018454827,82.6,0.454153018454827,4.14486111111111,0.0785998903023848,5.88,0.0785998903023848,2.33,0.0785998903023848
